西元年份,公司代碼,公司簡稱,欄位編號,欄位名稱,欄位數值,欄位單位,補充說明,參考頁數,處理時間
2024,1904,正隆,41,化石燃料轉型計劃,擴大SRF與生質能應用，推動汽電鍋爐使用天然氣,NA,規劃2050淨零路徑，包括擴大使用低碳燃料、天然氣、生質能等轉型計畫。,p.76,2026-05-04
2024,1904,正隆,42,當年度總用電量,"374,972,222.00",度（KWh）,"依據p.87外購電力總量1,349,900 GJ換算 (1 GJ = 277.778 KWh)。1,349,900 * 277.778 = 374,972,222 (四捨五入)。",p.87,2026-05-04
2024,1904,正隆,43,再生能源使用佔總發電量（百分比）,0.04%,NA,依據SASB對照表，再生能源百分比(扣除生質能)為0.04%。(若包含生質能等替代燃料則為19.58%，但此欄位通常指狹義RE)。,p.136,2026-05-04
2024,1904,正隆,44,再生能源裝置容量,"12,056.30",瓩（KW）,2024年全台再生能源總裝置容量 (竹北風力1750+太陽光電7906.3+大園沼氣2400)。,p.88,2026-05-04
2024,1904,正隆,45,再生能源使用來源（自發自用、購電協議、再生能源憑證）,自發自用、再生能源憑證,NA,建置風力、太陽光電、沼氣發電，並取得再生能源憑證。,p.88,2026-05-04
2024,1904,正隆,46,是否達成政府用電大戶再生能源建置義務,TRUE,NA,報告書載明「竹北和后里廠再生能源裝置容量已提前達成台灣用電大戶法規要求」。,p.88,2026-05-04
2024,1904,正隆,47,是否取得RE100認證,FALSE,NA,報告書未提及取得RE100認證。,NA,2026-05-04
2024,1904,正隆,48,是否設定再生能源使用目標,FALSE,NA,設定替代燃料比例目標，視為廣義再生能源/替代能源使用目標。,p.85,2026-05-04
2024,1904,正隆,49,再生能源目標年設定,NA,NA,替代燃料比例目標年設定為2030年。,p.85,2026-05-04
2024,1904,正隆,50,再生能源目標值（百分比）,NA,NA,2030年替代燃料比例目標為25%。,p.85,2026-05-04
2024,1904,正隆,51,是否設定節能目標,TRUE,NA,設定單位產品耗能減少目標。,p.85,2026-05-04
2024,1904,正隆,52,節能目標年設定,2030,NA,單位產品耗能減少目標年為2030年。,p.85,2026-05-04
2024,1904,正隆,53,節能目標值（百分比）,10.00%,NA,2030年台灣母公司單位產品耗能減少10%。,p.85,2026-05-04
2024,1904,正隆,54,節電目標值設定（百分比）,1.00%,NA,響應每年節能1%的承諾。,p.86,2026-05-04
2024,1904,正隆,55,是否說明關鍵減量策略,TRUE,NA,2050淨零轉型路徑之四大策略。,p.76,2026-05-04
2024,1904,正隆,56,是否生產支持轉型至低碳經濟之產品/服務,TRUE,NA,生產回收紙再生產品、低碳包裝、環保衛生紙等。,p.42,2026-05-04
2024,1904,正隆,57,支持轉型至低碳經濟之產品/服務產生的營收或營收占比,52.93%,NA,依據永續經濟活動認定參考指引，符合永續活動營收佔比為52.93%。,p.25,2026-05-04
2024,1904,正隆,58,失能傷害頻率(LTIFR),NA,NA,"男女分開計算
男：2.2 女：1.01
2024年台灣廠區失能傷害頻率(FR)為2.20。",p.141,2026-05-04
2024,1904,正隆,59,職業傷害件數,死亡0件、失能傷害14件,NA,2024年台灣廠區職業災害統計總計14件，無死亡。,p.141,2026-05-04
2024,1904,正隆,60,損失工作日數,NA,NA,報告書揭露失能傷害嚴重率(SR)為154，未直接列出總損失日數。,p.141,2026-05-04
2024,1904,正隆,61,重大職業安全意外事件,無,NA,2024年公司無發生重大職災。,p.117,2026-05-04
2024,1904,正隆,62,勞動法規違規與裁罰,無,NA,雖然有環保罰款，但報告書p.105、p.135 GRI索引中，針對勞工相關法規違規顯示無重大違規或未列出具體勞動罰款金額。,p.135,2026-05-04
2024,1904,正隆,63,政府補貼或獎勵,"319,000,000.00",元,取自政府之財務援助(含產業升級補助等)約3.19億元。,p.134,2026-05-04
2024,1904,正隆,64,取水量-自來水,"354,249.00",噸,2024年台灣母公司自來水取水量 (單位：千公升=噸)。,p.92,2026-05-04
2024,1904,正隆,65,取水量-地表水,"2,111,197.00",噸,2024年台灣母公司河水(地表水)取水量。,p.92,2026-05-04
2024,1904,正隆,66,取水量-地下水,"12,946,062.00",噸,2024年台灣母公司地下水取水量。,p.92,2026-05-04
2024,1904,正隆,67,取水量-其他來源（海水、冷凝水、雨水、再生水）,NA,NA,報告書未列出其他來源(海水等)之取水量。,p.92,2026-05-04
2024,1904,正隆,68,回收水量,NA,NA,報告書提及每滴水循環12-26次，回收率96.3%，但p.92表列為「總取水量」，未直接列出總回收水量的絕對數值，僅提及概念。,p.91,2026-05-04
2024,1904,正隆,69,排放水量,"12,836,958.00",噸,2024年台灣母公司總排水量。,p.92,2026-05-04
2024,1904,正隆,70,耗用水量,"2,574,550.00",噸,2024年台灣母公司總耗水量。,p.92,2026-05-04
2024,_34227006,金元福包裝企業,1,是否承諾淨零排放／碳中和,承諾於2050年達到百分之百採用再生能源，並設定目標於2030年、2040年分別達成60.0%、90.0%之階段性目標，逐步邁向淨零,NA,報告書未有單獨的「淨零排放」承諾聲明，但於RE100章節中明確提到「逐步邁向淨零」，並結合2050年RE100目標。,p.79,2026-05-04
2024,_34227006,金元福包裝企業,2,預計達成淨零排放／碳中和年份,NA,NA,基於p.79提到的「逐步邁向淨零」與2050年RE100目標。,p.79,2026-05-04
2024,_34227006,金元福包裝企業,3,是否設定中期溫室氣體絕對減量目標,FALSE,NA,報告書僅設定「單位產品碳排放強度」及「再生能源使用率」的中期目標（如p.79），未見明確的「溫室氣體絕對減量（總量）」中期目標百分比。,"p.39, p.79",2026-05-04
2024,_34227006,金元福包裝企業,4,中期減量目標年設定,NA,NA,未設定中期絕對減量目標年。,NA,2026-05-04
2024,_34227006,金元福包裝企業,5,中期溫室氣體絕對減量目標值（百分比）,NA,NA,報告書僅設定強度目標（如單位排放≤0.0184 tCO2e/ton），無絕對減量百分比。,p.39,2026-05-04
2024,_34227006,金元福包裝企業,6,中期減量基準年設定,2024,NA,報告書p.83及p.156指出溫室氣體盤查之基準年設定為2024年。,"p.83, p.156",2026-05-04
2024,_34227006,金元福包裝企業,7,中期減量基準年排放量,242608.707,公噸CO2e,"2024年基準年之範疇一、二、三總排放量（範疇一988.7110 + 範疇二44,583.8433 + 範疇三197,036.1529）。數據來自p.156「1-1-2 2024年」查證數據。",p.156,2026-05-04
2024,_34227006,金元福包裝企業,8,中期目標是否取得SBT認證,FALSE,NA,p.79提到「標竿SBTi」，但未提及已取得SBT認證。,p.79,2026-05-04
2024,_34227006,金元福包裝企業,9,範疇一/類別一（值）,998.71,公噸CO2e,數據來自p.156「1-1-2 2024年」查證數據，全廠總量。,p.156,2026-05-04
2024,_34227006,金元福包裝企業,10,範疇二/類別二（值）,"44,583.84",公噸CO2e,數據來自p.156「1-1-2 2024年」查證數據，能源間接排放全廠總量。,p.156,2026-05-04
2024,_34227006,金元福包裝企業,11,範疇三（值）,"197,036.15",公噸CO2e,"數據來自p.156，為類別三（運輸間接）1,978.5014 + 類別四（組織使用產品間接）195,057.6515之總和。",p.156,2026-05-04
2024,_34227006,金元福包裝企業,12,類別三（值）,"1,978.50",公噸CO2e,數據來自p.156，對應ISO 14064-1 類別三（運輸間接排放）。,p.156,2026-05-04
2024,_34227006,金元福包裝企業,13,類別四（值）,"195,057.65",公噸CO2e,數據來自p.156，對應ISO 14064-1 類別四（組織使用產品間接排放）。,p.156,2026-05-04
2024,_34227006,金元福包裝企業,14,類別五（值）,NA,公噸CO2e,報告書p.83說明「類別五：無顯著性間接溫室氣體排放」，未揭露數值。,p.83,2026-05-04
2024,_34227006,金元福包裝企業,15,類別六（值）,NA,公噸CO2e,報告書p.83說明「類別六：無顯著性間接溫室氣體排放」，未揭露數值。,p.83,2026-05-04
2024,_34227006,金元福包裝企業,16,Scope 3 類別 1 (購買商品或服務),"195,057.65",公噸CO2e,ISO 類別4（組織使用產品間接排放）通常對應GHG Protocol的購買商品與服務（Category 1）。依據p.83說明填入。,"p.83, p.156",2026-05-04
2024,_34227006,金元福包裝企業,17,Scope 3 類別 2 (資本商品),NA,公噸CO2e,報告書未依GHG Protocol分類揭露，亦無ISO類別對應之細項數據。,NA,2026-05-04
2024,_34227006,金元福包裝企業,18,Scope 3 類別 3 (燃料與能源相關活動),NA,公噸CO2e,報告書未依GHG Protocol分類揭露。,NA,2026-05-04
2024,_34227006,金元福包裝企業,19,Scope 3 類別 4 (上游運輸和配送),NA,公噸CO2e,報告書未依GHG Protocol分類揭露。,NA,2026-05-04
2024,_34227006,金元福包裝企業,20,Scope 3 類別 5 (營運廢棄物),NA,公噸CO2e,報告書未依GHG Protocol分類揭露。,NA,2026-05-04
2024,_34227006,金元福包裝企業,21,Scope 3 類別 6 (商務旅行),NA,公噸CO2e,報告書未依GHG Protocol分類揭露。,NA,2026-05-04
2024,_34227006,金元福包裝企業,22,Scope 3 類別 7 (員工通勤),NA,公噸CO2e,p.83提到2024新增盤查「員工通勤」，歸類於類別三（運輸），但未單獨列出員工通勤之數值（僅有類別三總數）。,p.83,2026-05-04
2024,_34227006,金元福包裝企業,23,Scope 3 類別 8 (上游租賃資產),NA,公噸CO2e,報告書未依GHG Protocol分類揭露。,NA,2026-05-04
2024,_34227006,金元福包裝企業,24,Scope 3 類別 9 (下游運輸和配送),NA,公噸CO2e,報告書未依GHG Protocol分類揭露。,NA,2026-05-04
2024,_34227006,金元福包裝企業,25,Scope 3 類別 10 (銷售產品的加工),NA,公噸CO2e,報告書未依GHG Protocol分類揭露。,NA,2026-05-04
2024,_34227006,金元福包裝企業,26,Scope 3 類別 11 (使用銷售產品),NA,公噸CO2e,報告書未依GHG Protocol分類揭露。,NA,2026-05-04
2024,_34227006,金元福包裝企業,27,Scope 3 類別 12 (銷售產品廢棄處理),NA,公噸CO2e,報告書未依GHG Protocol分類揭露。,NA,2026-05-04
2024,_34227006,金元福包裝企業,28,Scope 3 類別 13 (下游租賃資產),NA,公噸CO2e,報告書未依GHG Protocol分類揭露。,NA,2026-05-04
2024,_34227006,金元福包裝企業,29,Scope 3 類別 14 (特許經營),NA,公噸CO2e,報告書未依GHG Protocol分類揭露。,NA,2026-05-04
2024,_34227006,金元福包裝企業,30,Scope 3 類別 15 (投資),NA,NA,報告書未依GHG Protocol分類揭露。,NA,2026-05-04
2024,_34227006,金元福包裝企業,31,是否揭露近三年溫室氣體排放資料,FALSE,NA,p.155僅揭露2023年數據，p.156揭露2024年數據，未完整揭露2022年溫室氣體排放數據。,"p.155, p.156",2026-05-04
2024,_34227006,金元福包裝企業,32,是否設定範疇三減量目標,FALSE,NA,報告書中未見針對範疇三的具體減量目標百分比，僅有範疇一、二的強度目標及再生能源目標。,"p.39, p.156",2026-05-04
2024,_34227006,金元福包裝企業,33,範疇三減量目標實際作為,NA,NA,雖無設定明確量化目標，但p.156列出行動計畫：回收邊料粉碎再投入、推廣rPET產品、封閉式循環回收、綠色採購。因欄位定義需有「目標」才填寫作為，故留空。,p.156,2026-05-04
2024,_34227006,金元福包裝企業,34,2024年度總能源使用量,"367,272,201.10",百萬焦耳（MJ）,"數據來自p.74能源總量（兆焦耳）總和：367.2722011 TJ，換算為MJ (x 1,000,000)。",p.74,2026-05-04
2024,_34227006,金元福包裝企業,35,2023年度總能源使用量,"332,223,469.80",百萬焦耳（MJ）,數據來自p.76「2023年年度總計(MJ)」。,p.76,2026-05-04
2024,_34227006,金元福包裝企業,36,2022年度總能源使用量,"347,881,990.45",百萬焦耳（MJ）,數據來自p.76「2022年年度總計(MJ)」。,p.76,2026-05-04
2024,_34227006,金元福包裝企業,37,是否揭露各項能源使用細項,TRUE,NA,p.74詳細列出外購電力、柴油、汽油、太陽能、LPG等細項。,p.74,2026-05-04
2024,_34227006,金元福包裝企業,38,2024年度使用的各種能源項目,外購電力(灰電): 94058741 度; 外購電力(太陽能): 7709381 度; 自發自用太陽能: 251902.5 度; 柴油: 20003.3 公升; 汽油: 6222.7 公升; 液化石油氣(LPG): 621.8 公升;,NA,數據來自p.74「2024年各項能源使用情形」表格。,p.74,2026-05-04
2024,_34227006,金元福包裝企業,39,燃煤使用量,0,公噸,p.74能源使用表中未列出燃煤使用。,p.74,2026-05-04
2024,_34227006,金元福包裝企業,40,燃煤淘汰計劃,NA,NA,公司不使用燃煤。,p.74,2026-05-04
2024,_34227006,金元福包裝企業,41,化石燃料轉型計劃,承諾RE100，2030年綠電60%，2040年90%，2050年100%,NA,針對電力（主要能源）的轉型計劃。,"p.73, p.79",2026-05-04
2024,_34227006,金元福包裝企業,42,當年度總用電量,"101,768,122.00",度（KWh）,"數據來自p.74，外購電力(灰電) 94,058,741 + 外購電力(太陽能) 7,709,381。",p.74,2026-05-04
2024,_34227006,金元福包裝企業,43,再生能源使用佔總發電量（百分比）,8.46%,NA,數據來自p.150 SASB指標「再生能源使用比例：8.46%」。(p.91提及7.8%，採SASB附錄之精確數值)。,p.150,2026-05-04
2024,_34227006,金元福包裝企業,44,再生能源裝置容量,"1,088.86",瓩（KW）,數據來自p.75「廠區太陽能設施發電度數」表，加總非重複的裝置容量（冬山廠轉供改自發，僅計算一次）：498.928 + 288.05 + 187.68 + 10.065 + 104.14 = 1088.863 KW。,p.75,2026-05-04
2024,_34227006,金元福包裝企業,45,再生能源使用來源（自發自用、購電協議、再生能源憑證）,「綠電採購協議(PPA)」、「自發自用」、「台電小額綠電（憑證）」。,NA,p.79提到「綠電採購協議(PPA)」、「自發自用」、「台電小額綠電（憑證）」。,p.79,2026-05-04
2024,_34227006,金元福包裝企業,46,是否達成政府用電大戶再生能源建置義務,,NA,報告書未明確提及是否達成「政府用電大戶條款」義務，僅提及RE100目標及綠電採購行動。,NA,2026-05-04
2024,_34227006,金元福包裝企業,47,是否取得RE100認證,TRUE,NA,p.79明確提及「是目前唯一通過RE100審查認可之塑膠容器製造廠」。,p.79,2026-05-04
2024,_34227006,金元福包裝企業,48,是否設定再生能源使用目標,TRUE,NA,p.73及p.79設定2030年60%、2040年90%、2050年100%目標。,"p.73, p.79",2026-05-04
2024,_34227006,金元福包裝企業,49,再生能源目標年設定,2030,NA,最近的具體目標年。,p.79,2026-05-04
2024,_34227006,金元福包裝企業,50,再生能源目標值（百分比）,60.00%,NA,2030年目標為60%。,p.79,2026-05-04
2024,_34227006,金元福包裝企業,51,是否設定節能目標,FALSE,NA,p.73設定「2025年提案改善節能度數 ≥ 1.5%」。,p.73,2026-05-04
2024,_34227006,金元福包裝企業,52,節能目標年設定,NA,NA,p.73「2025年提案改善節能度數...」。,p.73,2026-05-04
2024,_34227006,金元福包裝企業,53,節能目標值（百分比）,NA,NA,p.73目標為1.5%。,p.73,2026-05-04
2024,_34227006,金元福包裝企業,54,節電目標值設定（百分比）,1.50%,NA,p.73目標為1.5%。,p.73,2026-05-04
2024,_34227006,金元福包裝企業,55,是否說明關鍵減量策略,TRUE,NA,整理自p.8及p.28之關鍵策略。,"p.8, p.28",2026-05-04
2024,_34227006,金元福包裝企業,56,是否生產支持轉型至低碳經濟之產品/服務,TRUE,NA,p.8及p.58提及生產rPET產品及PLA生物可分解材質產品。,"p.8, p.58",2026-05-04
2024,_34227006,金元福包裝企業,57,支持轉型至低碳經濟之產品/服務產生的營收或營收占比,71.88%,NA,"計算自p.152 SASB數據。rPET營收(3,345,196,790) + PLA營收(658,415,567) = 4,003,612,357。總營收(p.30)為5,570,000,000。占比約71.88% (符合p.30所述約七成)。","p.30, p.152",2026-05-04
2024,_34227006,金元福包裝企業,58,失能傷害頻率(LTIFR),0.2,NA,"p.126 揭露傷害率(IR)為0.2。定義為(工傷事故總計/總工時)*200,000，即LTIFR。",p.126,2026-05-04
2024,_34227006,金元福包裝企業,59,職業傷害件數,死亡0件、永久失能0件、暫時失能1件,NA,p.120及p.126指出發生1起工傷事故，死亡事故0。,"p.120, p.126",2026-05-04
2024,_34227006,金元福包裝企業,60,損失工作日數,37,NA,p.120「累計損失天數為37天」。,p.120,2026-05-04
2024,_34227006,金元福包裝企業,61,重大職業安全意外事件,無,NA,p.126「死亡事故: 0」、「重大職業災害: 0」。,p.126,2026-05-04
2024,_34227006,金元福包裝企業,62,勞動法規違規與裁罰,延長工時未符合規定罰款12萬元；延長工時/七休一未符合規定罰款15萬元,NA,p.45揭露2件社會責任（勞動法規）違規。,p.45,2026-05-04
2024,_34227006,金元福包裝企業,63,政府補貼或獎勵,"9,617,498.00",元,p.144 (GRI 201-4) 揭露。,p.144,2026-05-04
2024,_34227006,金元福包裝企業,64,取水量-自來水,"60,083.00",噸,"p.82「全部廠區用水度數總計 60,083」，來源為台灣自來水公司。",p.82,2026-05-04
2024,_34227006,金元福包裝企業,65,取水量-地表水,0,噸,報告書未提及使用地表水，主要為自來水。,p.82,2026-05-04
2024,_34227006,金元福包裝企業,66,取水量-地下水,0,噸,報告書未提及使用地下水。,p.82,2026-05-04
2024,_34227006,金元福包裝企業,67,取水量-其他來源（海水、冷凝水、雨水、再生水）,0,噸,報告書未提及使用其他來源水。,p.82,2026-05-04
