統一編號,公司代號,公司全稱,公司簡稱,行業大類,最大廠所處縣市,此份永續報告的邊界,是否承諾淨零排放／碳中和,預計達成淨零排放／碳中和年份,是否設定中期溫室氣體絕對減量目標,中期減量目標年設定,中期溫室氣體絕對減量目標值（百分比）,中期減量基準年設定,中期減量基準年排放量,中期目標是否取得SBT認證,2024年度總能源使用量,2023年度總能源使用量,2022年度總能源使用量,2024營收資料,當年度總用電量,是否設定節能目標,節能目標年設定,節能目標值（百分比）,節電目標值設定（百分比）,是否達成政府用電大戶再生能源建置義務,再生能源裝置容量,是否設定再生能源使用目標,再生能源目標年設定,再生能源目標值（百分比）,是否取得RE100認證,是否說明關鍵減量策略,是否揭露近三年溫室氣體排放資料,範疇一/類別一（值）,範疇二/類別二（值）,類別三（值）,類別四（值）,類別五（值）,類別六（值）,範疇三（值）,是否設定範疇三減量目標,範疇三減量目標實際作為,是否揭露各項能源使用細項,2024年度使用的各種能源項目,再生能源使用佔總發電量（百分比）,再生能源使用來源（自發自用、購電協議、再生能源憑證）,是否生產支持轉型至低碳經濟之產品/服務,支持轉型至低碳經濟之產品/服務產生的營收或營收占比,Scope 3 類別 1 (購買商品或服務),Scope 3 類別 2 (資本商品),Scope 3 類別 3 (燃料與能源相關活動),Scope 3 類別 4 (上游運輸和配送),Scope 3 類別 5 (營運廢棄物),Scope 3 類別 6 (商務旅行),Scope 3 類別 7 (員工通勤),Scope 3 類別 8 (上游租賃資產),Scope 3 類別 9 (下游運輸和配送),Scope 3 類別 10 (銷售產品的加工),Scope 3 類別 11 (使用銷售產品),Scope 3 類別 12 (銷售產品廢棄處理),Scope 3 類別 13 (下游租賃資產),Scope 3 類別 14 (特許經營),Scope 3 類別 15 (投資),符合永續指引之營收 (Turnover) 佔比,符合永續指引之資本支出 (CapEx) 佔比,符合永續指引之營運費用 (OpEx) 佔比,單位產品溫室氣體排放強度 (特定製程),2019 碳排放量,2020 碳排放量,2021 碳排放量,2022 碳排放量,2023 碳排放量（公噸二氧化碳當量）,2024 碳排放量（公噸二氧化碳當量）,2019 範疇一量,2020 範疇一量,2021 範疇一量,2022 範疇一量,2023 範疇一量（公噸二氧化碳當量）,2024 範疇一量（公噸二氧化碳當量）,2019 範疇二量,2020 範疇二量,2021 範疇二量,2022 範疇二量,2023 範疇二量（公噸二氧化碳當量）,2024 範疇二量（公噸二氧化碳當量）,減量預期,總碳排放量_2022,總碳排放量_2023,總碳排放量_2024,營收_2022,營收_2023,營收_2024,碳強度_2024,碳強度_2023,碳強度_2022,總用電量_2022,總用電量_2023,總用電量_2024,再生能源裝置量_2022,再生能源裝置量_2023,再生能源裝置量_2024,燃煤使用量_2022,燃煤使用量_2023,燃煤使用量_2024,能效進步率_2022_2024,關鍵減量策略,碳費佔淨利_%
19004316,2492,華新科技股份有限公司,華新科,電子業,高雄市,,全球目標在2050年前實現淨零排放，本公司亦制定對應的長期願景與轉型路徑，逐步朝淨零目標邁進。,2050,TRUE,2030,15%,2021,,無,"1,469,356,774","1,322,119,864","1,336,649,268",,"406,060,576",FALSE,NA,NA,1%,NA,0,FALSE,2050,100%,FALSE,TRUE,TRUE,"17,270","210,425",NA,NA,NA,NA,"33,844",FALSE,持續向上下游供應商討論蒐集數據、規劃供應商進行溫室氣體與產品碳足跡盤查、找出減碳熱點並提出減碳方案,TRUE,電力: 1461818.0736 GJ; 柴油: 5.3539 TJ; 汽油: 2.1848 TJ;,0,無,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"55,717","55,942","59,020",,,,"2,509","2,449","2,992",,,,"53,208","53,493","56,028","4,102,630 公噸 CO2e","55,717","55,942","59,020","35,297,163,000","32,797,671,000","34,755,041,000",1.70,1.71,1.58,"369,877,130","365,466,879","406,060,576",,,0,,,,11.6%,2021至2030年：每年降低約1.5%碳排量，2030年減少15%。2050年：推動能源轉型（自建太陽能發電、外購綠電及購買再生能源憑證）與製程創新（更高效機台與優化製程），規劃在2050年前符合全球淨零碳排趨勢。,0.1%
88121697,1480,東盟開發實業股份有限公司,東盟開發,鋼鐵業,台南市,,制定了東盟公司2050淨零排放路徑，宣示公司短、中、長期的減碳目標,2050,TRUE,2030,15%,2018,,無,"640,498,140",NA,NA,,"62,959,000",FALSE,NA,NA,1%,NA,"1,080",FALSE,NA,NA,FALSE,TRUE,TRUE,"22,242","29,843",NA,NA,NA,NA,NA,FALSE,運輸低碳化、低碳原料使用,TRUE,電力: 62959 MWh; 天然氣: 10989 千立方米;,0,自發自用,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"59,708","55,475","52,796",,,,"26,190","23,468","22,953",,,,"33,518","32,008","29,843","4,096,540 公噸 CO2e","59,708","55,475","52,796","11,690,408,000","8,943,512,000","8,691,643,000",6.07,6.20,5.11,"67,714,000","64,793,000","62,959,000","1,080","1,080","1,080",,,,,2018～2025年：組織溫盤與碳足跡ISO取證、太陽能／綠電儲能建置、能源管理系統建置、天然氣蓄熱技術導用、能源效率提昇與節能設備導用、製程優化與低碳原料使用，碳排量降5%。2025～2030年：能源效率提昇、太陽能／綠電儲能建置、天然氣蓄熱技術導用、節能設備導用、運輸低碳化、購買碳權憑證，碳排量降15%。2030～2050年：無碳技術（氫能）應用、碳捕捉、購買碳權憑證，碳排量降100%（淨零排放）。,淨利為負值
12205020,2323,中環股份有限公司,中環,電子業,桃園市,,無明確承諾,NA,FALSE,NA,NA,2024,"80,235",無,"313,905,000","326,469,000",NA,,"87,200,000",FALSE,NA,NA,1%,NA,0,FALSE,NA,NA,FALSE,TRUE,FALSE,224,"89,780",NA,NA,NA,NA,81,FALSE,推動綠色採購、開發環保包裝、推動廢棄物資源回收,FALSE,電力: 313905 GJ;,0,,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"69,407","54,694","33,254",,,,70,24,25,,,,"69,337","54,670","33,230",,"69,407","54,694","33,254","7,692,376,000","7,384,447,000","7,435,183,000",4.47,7.41,9.02,,"90,700,000","87,200,000",,0,0,,,,,2024年（基準年）起：以內部節約用電為首、購買綠電為輔，整併生產設備並汰除高耗能生產線、生產區域集中化、製程調整優化、汰除更換老舊耗電廠務設備，溫室氣體排放量每年減少1%。,0.5%
11384405,1708,東南實業股份有限公司,東鹼,石化業,宜蘭縣,,符合國家淨零排放路徑，預計 2030 年減排總計 20%，2050 年盡力達成 100% 減排目標,2050,TRUE,2030,20%,2022,"58,062",無,"374,880,086","328,117,023","343,523,764",,"22,774,715",FALSE,NA,NA,NA,NA,0,FALSE,NA,NA,FALSE,FALSE,TRUE,"50,346","10,795",NA,NA,NA,NA,NA,FALSE,NA,TRUE,電力: 82007.6507 GJ; 燃料油: 289216.2177 GJ; 柴油: 3248.5806 GJ; 汽油: 407.6366 GJ;,0,,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"57,817","54,160","56,919",,,,"50,882","46,904","50,287",,,,"6,935","7,255","6,632","4,104,660 公噸 CO2e","57,817","54,160","56,919","8,025,189,000","5,879,183,000","6,366,238,000",8.94,9.21,7.20,"14,399,240","18,038,362","22,774,715",,,0,,,,37.6%,2025年：蘇澳總廠範疇一＋範疇二減排3%。2030年：新建小蘇打廠回收製程二氧化碳循環利用、取代高耗能製程設備並節油節電，減排總計20%。2050年：符合國家淨零排放路徑，盡力達成100%減排（零碳排）。,淨利為負值
11768704,非上市櫃,義美食品股份有限公司,義美,食品業,桃園市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,396","53,861","52,235",,,,"21,227","21,638","22,694",,,,"32,169","32,223","29,540",資料不足，無法計算,"53,396","53,861","52,235",,,,,,,,,,,,,,,,,,無法計算
28112646,4919,新唐科技股份有限公司,新唐,半導體業,新竹市,,新唐承諾以 2050 淨零排放為總體環境目標,2050,TRUE,2030,50%,2021,"106,116",符合1.5°C目標,"269,280,000","268,349,000","267,811,000",,"256,485,000,000",FALSE,NA,NA,1%,NA,819,FALSE,NA,NA,FALSE,TRUE,TRUE,"20,547","33,771","4,307","119,741",71,"20,807","144,926",TRUE,供應商低碳轉型、低碳產品設計、提升產品效能協助客戶減碳,TRUE,電力: 260160 GJ; 天然氣: 9079 GJ; 車用汽柴油: 41 GJ;,0,自發自用、購電協議、再生能源憑證,TRUE,3%,"111,741",837,"7,073",156,90,308,887,NA,"2,956",NA,NA,NA,71,NA,"20,807",,,,,,,,"71,589","53,757","53,821",,,,"36,273","18,726","20,523",,,,"35,317","35,031","33,298","4,102,630 公噸 CO2e","71,589","53,757","53,821","41,872,426,000","35,348,149,000","31,923,290,000",1.69,1.52,1.71,"438,521,667","379,171,389","256,485,000,000",0,819,819,,,,31.9%,2025年：裝設製程含氟氣體削減設備，新唐全球範疇一溫室氣體排放較2021年基準年減量逾73%（2030年逾77%）。2030年：持續提高再生能源使用比例並擴增含氟氣體削減設備（削減率自2024年77%提升至88%），範疇一與範疇二排放較2022年基準年絕對減少48.8%（SBTi認證目標）。2030年：範疇三碳排放較2023年基準年絕對減少25%，聚焦供應鏈採購與產品使用階段。2050年：承諾達成淨零排放。,0.4%
04748660,1313,聯成化學科技股份有限公司,聯成,石化業,高雄市,,簽署淨零排放宣言，同心協力邁向 2050 淨零排放目標,2050,FALSE,,,,,無,"277,289,750","270,761,770","215,362,280",,"27,651,819",FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,TRUE,"30,826","14,197",NA,NA,NA,NA,"196,408",FALSE,NA,TRUE,電力: 27651819 kWh; 天然氣: 4453002 M3; 柴油: 27.82 KL; 汽油: 13.06 KL; 外購蒸汽: 4403 TON;,0,,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"55,652","51,544","41,628",,,,"40,949","37,101","29,115",,,,"14,703","14,442","12,514",資料不足，無法計算,"55,652","51,544","41,628","72,819,643,000","73,196,046,000","73,320,280,000",0.57,0.70,0.76,"29,926,386","31,221,742","27,651,819",,,NA,,,,27.9%,2025年：申請自主減量計畫（民國114年），更新雙段變頻螺旋式空壓機與冷卻水塔節能泵，合計每年減少範疇二排放881公噸CO2e。2050年：與台灣化學產業協會（TCIA）會員共同簽署淨零排放宣言，邁向淨零排放目標。,淨利為負值
97168665,非上市櫃,台日古河銅箔股份有限公司,台日古河,銅製造業,雲林縣,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,382","51,121","55,602",,,,"3,461","2,978","3,728",,,,"50,921","48,143","51,874",資料不足，無法計算,"54,382","51,121","55,602",,,,,,,,,,,,,,,,,,無法計算
23531178,非上市櫃,合興石化工業股份有限公司,合興石化,石化業,高雄市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,709","50,724","42,131",,,,"24,060","23,592","22,391",,,,"26,649","27,132","19,739",資料不足，無法計算,"50,709","50,724","42,131",,,,,,,,,,,,,,,,,,無法計算
22663571,非上市櫃,福隆玻璃纖維股份有限公司,福隆玻纖,非金屬製品加工業,嘉義縣,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,741","49,850","44,109",,,,"21,764","21,531","19,796",,,,"30,977","28,319","24,313",資料不足，無法計算,"52,741","49,850","44,109",,,,,,,,,,,,,,,,,,無法計算
46007218,非上市櫃,大享容器工業股份有限公司,大享容器,非金屬製品加工業,新竹縣,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,986","48,125","47,381",,,,"52,615","38,377","37,410",,,,"13,372","9,748","9,971",資料不足，無法計算,"65,986","48,125","47,381",,,,,,,,,,,,,,,,,,無法計算
33405832,非上市櫃,德州儀器工業股份有限公司,德州儀器,半導體業,新北市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,808","47,921","40,851",,,,52,"1,582",156,,,,"46,756","46,339","40,694",資料不足，無法計算,"46,808","47,921","40,851",,,,,,,,,,,,,,,,,,無法計算
38119936,非上市櫃,台灣通用器材股份有限公司,通用器材,半導體業,新北市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,383","47,916","46,839",,,,"3,807","3,781","2,882",,,,"42,577","44,135","43,957",資料不足，無法計算,"46,383","47,916","46,839",,,,,,,,,,,,,,,,,,無法計算
56121907,非上市櫃,味丹企業股份有限公司,味丹,食品業,台中市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,622","47,645","50,421",,,,"41,947","35,505","38,745",,,,"13,675","12,140","11,676",資料不足，無法計算,"55,622","47,645","50,421",,,,,,,,,,,,,,,,,,無法計算
75688109,非上市櫃,漢泰鋼鐵廠股份有限公司,漢泰鋼鐵,鋼鐵業,高雄市,,FALSE,,TRUE,2030,NA,NA,NA,無,"623,199,000","627,607,000","584,064,000",,"29,060,590",FALSE,NA,NA,NA,TRUE,500,FALSE,NA,NA,FALSE,TRUE,TRUE,"32,204","13,862",NA,NA,NA,NA,NA,FALSE,NA,TRUE,"外購電力: 104,618 GJ; 天然氣: 515,482 GJ; 汽油: 33875.922 L ; 乙炔: 1566 m3;",0,自發自用,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"43,601","46,990","46,066",,,,"30,095","32,352","32,204",,,,"13,506","14,638","13,862",,"43,601","46,990","46,066",,,,,,,"27,285,600","29,734,800","29,060,590",500,500,500,,,,,2030年：透過生產流程優化、能源效率提升及低碳設備投資（自主減量計畫，2025年提出申請），達成年度溫室氣體排放量減少969.43公噸之目標。,無法計算
53170263,非上市櫃,聯穎光電股份有限公司,聯穎,半導體業,新竹縣,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,539","46,705","48,593",,,,"18,860","11,044","14,629",,,,"37,679","35,661","33,964",資料不足，無法計算,"56,539","46,705","48,593",,,,,,,,,,,,,,,,,,無法計算
27790294,4960,誠美材料科技股份有限公司,誠美材,光電業,台南市,,穩健邁向淨零碳排目標,2050,TRUE,2030,3%,2040,"51,337",無,"486,997,000","507,226,000","513,275,000",,,FALSE,NA,NA,NA,TRUE,"1,168",FALSE,NA,NA,FALSE,TRUE,TRUE,"14,463","29,335","1,395","58,264",NA,NA,"59,658",TRUE,訂定供應商減碳目標、簽訂供應商溫室氣體減量承諾書、在地採購,TRUE,"天然氣: 255,691 GJ; 外購電力: 222,848 GJ; 太陽能用電: 5,293 GJ; 柴油: 3,165 GJ;",0,自發自用,TRUE,10%,"57,170",NA,NA,819,"1,094",92,370,NA,113,NA,NA,NA,NA,NA,NA,,,,,,,,"46,944","46,383","43,798",,,,"15,862","15,469","14,463",,,,"31,082","30,914","29,335","4,141,200 公噸 CO2e","46,944","46,383","43,798","9,499,682,000","9,237,663,000","8,927,193,000",4.91,5.02,4.94,"63,961,944","64,048,333",,"1,168","1,168","1,168",,,,1.0%,2030年：汰換高效率鍋爐與高效馬達等節能措施，範疇一與範疇二溫室氣體較2020年基準年減碳30%（逐年下降3%）。2040年：範疇一與範疇二較2020年基準年減少50%。2050年：範疇一與範疇二淨零碳排。,淨利為負值
89480404,1246,中聯油脂股份有限公司,中聯油脂,食品業,台中市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,163","46,277","45,744",,,,"31,179","30,735","29,803",,,,"15,985","15,542","15,941",資料不足，無法計算,"47,163","46,277","45,744","11,360,367,000","11,335,270,000","9,766,166,000",4.68,4.08,4.15,,,,,,,,,,,,4.0%
16130423,8086,宏捷科技股份有限公司,宏捷科,半導體業,台南市,,⻑期⽬標 2050年達到淨零碳排,2050,TRUE,2030,50%,2023,"39,180",無,"149,823,144","139,612,680","145,891,908",,"41,286,290",FALSE,NA,NA,1%,NA,0,TRUE,2030,20%,FALSE,TRUE,TRUE,"25,760","20,395",0,"4,672",0,0,"4,672",FALSE,推動砷化鎵廢水廠內自行處理、非有害有機廢液獨立收集、廢棄物資源化轉製原料,TRUE,電力: 41286.29 MWh; 天然氣: 321.48 MWh; 柴油: 9.76 MWh;,0,NA,FALSE,NA,"4,033",NA,NA,NA,639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"46,128","46,239","46,155",,,,"26,802","27,492","25,760",,,,"19,326","18,747","20,395","4,106,690 公噸 CO2e","46,128","46,239","46,155","2,163,751,000","2,723,100,000","4,455,584,000",10.36,16.98,21.32,"39,042,400","37,949,600","41,286,290",,,0,,,,-50.1%,2024年：減碳3%（基準年2023年）。2025年：減碳11%。2030年：安裝含氟溫室氣體（電漿）尾氣去除設備、協議綠電購售合約購買綠電（再生能源使用20%），較基準年減少50%。2050年：100%使用再生能源，達成淨零排放。,7.7%
70750217,3049,精金科技股份有限公司,精金,光電業,台南市,,無承諾,無承諾,TRUE,2030,30%,2017,"80,607",無,"341,845,490","310,298,390","334,895,100",,"89,124,664",FALSE,NA,NA,1%,NA,777,FALSE,NA,NA,FALSE,TRUE,TRUE,"5,746","42,583",NA,NA,NA,NA,"13,350",TRUE,提高在地採購比例、導入ISO 14064盤查、推動供應商永續管理,TRUE,外購電力: 320848.79 GJ; 液化天然氣: 20935.98 GJ; 柴油: 52.75 GJ; 車用汽油: 7.97 GJ,0,自發自用,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"56,604","45,640","47,917",,,,"10,978","5,309","5,356",,,,"45,626","40,332","42,561","4,094,510 公噸 CO2e","56,604","45,640","47,917","2,405,963,000","1,331,826,000","1,466,434,000",32.68,34.27,23.53,"89,654,536","82,331,617","89,124,664",,,777,,,,67.5%,"2030年：發展太陽能光電系統、提升冰水主機等系統效能並全面設置高效能Local Scrubber處理製程氣體，碳排量較2017年基準年下降30%（降至每年56,424.648公噸碳當量）。",淨利為負值
04226091,6274,台燿科技股份有限公司,台燿,電子業,新竹縣,,無承諾,NA,TRUE,2030,42%,2021,NA,無,"191,449,900","185,659,700","201,618,000",,"53,180,528",FALSE,NA,NA,NA,NA,"1,176",FALSE,NA,NA,FALSE,FALSE,TRUE,"18,700","25,208",NA,NA,NA,NA,"65,197",FALSE,NA,FALSE,NA,0,自發自用,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"48,627","45,464","43,357",,,,"20,905","19,988","18,149",,,,"27,722","25,477","25,208","4,102,630 公噸 CO2e","48,627","45,464","43,357","18,472,128,000","16,002,537,000","23,070,425,000",1.88,2.84,2.63,"56,005,000","51,572,139","53,180,528",,,"1,176",,,,-24.0%,2025年：推動節能專案（汰換舊機、更換變頻、節能設備替換）、環保材料研發及設置綠電裝置，較基準年2021年碳排減量20%。2030年：較基準年2021年碳排減量42%。2031至2050年：維持每年較前一年單位碳排降2%。,0.7%
70848177,非上市櫃,住華科技股份有限公司,住華,電子業,台南市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,762","43,815","36,987",,,,"13,504","12,895","10,868",,,,"31,259","30,920","26,118",資料不足，無法計算,"44,762","43,815","36,987",,,,,,,,,,,,,,,,,,無法計算
28438186,非上市櫃,藍海氣體工業股份有限公司,藍海氣體,石化業,台中市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,177","43,582","41,933",,,,119,103,61,,,,"43,058","43,478","41,873",資料不足，無法計算,"43,177","43,582","41,933",,,,,,,,,,,,,,,,,,無法計算
16446128,非上市櫃,台塑旭彈性纖維股份有限公司,台塑旭,石化業,雲林縣,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,764","43,545","47,278",,,,"1,256","4,348","3,377",,,,"46,508","39,197","43,901",資料不足，無法計算,"47,764","43,545","47,278",,,,,,,,,,,,,,,,,,無法計算
28997300,6443,元晶太陽能科技股份有限公司,元晶,光電業,新竹縣,,無承諾,,FALSE,,,,,無,"349,256,700","389,972,400","372,222,100",,"96,973,361",FALSE,NA,NA,1%,NA,0,FALSE,NA,NA,FALSE,TRUE,TRUE,"4,928","47,643",NA,NA,NA,NA,NA,FALSE,推動供應商盤查碳排放、評鑑供應商環保合規性,TRUE,外購電力: 349104.1 GJ; 柴油: 152.5 GJ;,0,,TRUE,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"39,798","43,389","35,991",,,,"6,076","7,026","4,895",,,,"33,722","36,363","31,097",資料不足，無法計算,"39,798","43,389","35,991","9,005,063,000","8,260,947,000","4,514,018,000",7.97,5.25,4.42,"103,354,556","108,278,583","96,973,361",,,0,,,,87.2%,無說明關鍵減量策略,1.0%
24001900,非上市櫃,日皓造紙工業股份有限公司,日皓造紙,造紙業,桃園市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,617","42,096","40,179",,,,"20,260","21,702","21,698",,,,"19,357","20,394","18,481",資料不足，無法計算,"39,617","42,096","40,179",,,,,,,,,,,,,953,"3,787","1,610",,,無法計算
07472834,非上市櫃,新隆纖維染整股份有限公司,新隆纖維,紡織業,桃園市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,656","42,063","37,912",,,,"36,910","35,121","31,682",,,,"7,746","6,942","6,230",資料不足，無法計算,"44,656","42,063","37,912",,,,,,,,,,,,,"19,133","18,068","16,557",,,無法計算
80601119,6789,采鈺科技股份有限公司,采鈺,電子業,新竹市,,2050年達成全公司100%使用再生能源做為目標,NA,FALSE,NA,NA,NA,NA,無,"407,967,100","368,517,600","298,774,800",,"98,896,000",FALSE,NA,NA,2%,TRUE,30,TRUE,2030,40%,TRUE,TRUE,TRUE,"5,235","30,753",NA,NA,NA,NA,"32,350",FALSE,與供應商合作展開行動方案、提升包裝包材回收再利用率、員工通勤排放納入盤查,TRUE,外購電力: 131915.3 GJ; 天然氣: 14158 千度; 柴油: 270 千度;,0,轉供、再生能源憑證,TRUE,NA,"21,326",NA,"5,983",85,457,NA,"1,011",NA,204,NA,NA,NA,3284,NA,NA,,,,,,,,"28,121","41,970","34,551",,,,"5,725","4,910","5,043",,,,"22,396","37,060","29,508",,"28,121","41,970","34,551","9,077,148,000","7,236,928,000","10,002,074,000",3.45,5.80,3.10,"71,862,000","88,923,000","98,896,000",,,30,,,,23.9%,2025年：現址式高效破壞削減設備（Local scrubber，LSC）尾氣削減率大於90%，減少範疇一溫室氣體排放。2027年：LSC尾氣削減率大於95%。2030年：LSC尾氣削減率大於98%，再生能源使用率40%。2050年：全公司100%使用再生能源，以達淨零排放之目標。,無法計算
84980915,1563,巧新科技工業股份有限公司,巧新,鋁製造業,雲林縣,,訂定 2050 年實現淨零碳排的長期目標,2050,FALSE,NA,NA,2022,"81,942",無,"787,483,900","838,955,860","804,978,920",,"113,463,228",FALSE,NA,NA,2%,NA,"1,492",FALSE,NA,NA,FALSE,TRUE,TRUE,"21,300","53,782","10,666","284,759",NA,NA,"295,424",TRUE,提高再生鋁使用比例、推動廢塑膠空桶回收再利用、要求供應商執行溫室氣體盤查,TRUE,電力: 408541.15 GJ; 天然氣: 361883.37 GJ; 柴油: 9688.63 GJ; 汽油: 563.45 GJ; 太陽能: 6803.30 GJ;,0,自發自用,TRUE,49%,"284,334",NA,NA,"4,283",732,NA,538,NA,"5,538",NA,NA,NA,NA,NA,NA,,,,,,,,"42,464","41,909","35,382",,,,"10,648","10,196","8,843",,,,"31,817","31,713","26,539",,"42,464","41,909","35,382","6,401,739,000","7,779,316,000","7,473,579,000",4.73,5.39,6.63,"118,116,332","122,326,416","113,463,228",,,"1,492",,,,-16.2%,2026年：建置太陽能發電設備、汰換高耗能設備等策略，範疇一與範疇二溫室氣體排放強度較2022基準年降低25%。2030年：範疇一與範疇二溫室氣體排放強度較2022基準年降低30%。2050年：實現淨零碳排。,0.8%
28730458,非上市櫃,餘慶堂興業股份有限公司,餘慶堂,水泥業,台中市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,203","41,400","41,185",,,,"15,467","17,708","16,625",,,,"23,736","23,691","24,560",資料不足，無法計算,"39,203","41,400","41,185",,,,,,,,,,,,,"7,006","8,002","7,998",,,無法計算
51158518,非上市櫃,盧森堡商達爾國際股份有限公司,達爾國際,半導體業,新竹市,,無承諾,NA,FALSE,NA,NA,2023,"472,754",無,"2,371,587,000",NA,NA,,"481,016,000",FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,"233,875","213,436",NA,NA,NA,NA,NA,FALSE,NA,TRUE,電力: 481016 MWh; 天然氣與其他燃料: 25%; 蒸氣: 1%; 自發太陽能: 6209 MWh;,0,自發自用、購電協議(PPA)、綠電憑證(GEC/REC),TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"11,642","40,586","56,824",,,,933,"15,028","25,152",,,,"10,709","25,558","31,671",,"11,642","40,586","56,824",,,,,,,,,"481,016,000",,,NA,,,,,無說明關鍵減量策略,無法計算
44528635,非上市櫃,六和機械股份有限公司,六和機械,汽機車業,桃園市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,450","40,338","35,843",,,,"8,882","8,042","7,605",,,,"34,568","32,296","28,238",資料不足，無法計算,"43,450","40,338","35,843",,,,,,,,,,,,,,,,,,無法計算
23218022,6257,矽格股份有限公司,矽格,半導體業,新竹縣,,無承諾淨零時間，只提到邁向公司2050年達成RE100的永續目標,NA,TRUE,2030,25%,2021,NA,無,"568,983,800","543,041,160","568,793,750",,"157,576,283",FALSE,NA,NA,2%,NA,NA,TRUE,2030,30%,TRUE,TRUE,TRUE,341,"72,541",668,"18,944",NA,NA,"19,612",FALSE,產品碳足跡盤查、供應鏈ESG管理、廢棄物減量,TRUE,電力: 567274.62 GJ; 化石燃料: 1709.18 GJ;,0,太陽能發電設備、綠電憑證,TRUE,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"42,217","40,327","39,050",,,,260,252,195,,,,"41,957","40,075","38,855","4,102,630 公噸 CO2e","42,217","40,327","39,050","18,694,345,000","15,479,501,000","18,218,144,000",2.14,2.61,2.26,"157,514,000","150,366,428","157,576,283",,,NA,,,,2.6%,2028年：透過提升能源使用效率、推行節約能源措施與採購綠電憑證，溫室氣體（範疇一及二）較基準年2021年減量14%。2030年：減量25%，再生能源總使用量占比達30%。2050年：再生能源占比100%（RE100）。,0.2%
